,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
19,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,602.37,456.5572399956457,41.38423661179973,0.0138,0.0007,0.0019015442984023,8.244073458409543e-05,17439477.26088758,2125848.4870983995,1955.317553636908,238.35054233640537,0.721111277632555,02/14/2017 08:49:21,8898.0,8919.0
20,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97NB,657.94,29546.011466824373,270.19123862642766,0.9823,0.049115,0.0017770435712635,7.44722697011793e-05,16966036.77861435,1122037.428340891,1902.2353154629836,125.80305284683156,2.62500638473994,02/14/2017 08:49:21,8898.0,8919.0
21,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,703.76,259.1641162197258,33.130699814102435,0.0101,0.0005,0.0016877433465482,7.023658057759846e-05,15239504.73622108,2379676.8259973694,1708.6562099137886,266.80982464372346,0.7389989072788624,02/14/2017 08:49:21,8898.0,8919.0
22,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,719.562,2998.520412650203,111.45728710417096,0.0684999999999999,0.0009,0.0016593188138236,6.920816963343514e-05,26442977.978569333,1592607.4707486518,2964.791790399073,178.56345674948446,1.2113842800691126,02/14/2017 08:49:21,8898.0,8919.0
23,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,721.629,396.178426502238,117.7564589398042,0.0102,0.0006,0.0016556833499612,6.908892305679634e-05,23514574.910909694,7288447.410692395,2636.458673720113,817.1821292400936,1.2113842800691126,02/14/2017 08:49:21,8898.0,8919.0
24,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95ZR,724.192,1833.628724761442,72.68014820238729,0.4427,0.0022,0.0016512012893524,6.894583808447795e-05,2514349.3832966243,156711.89661709833,281.90933773927844,17.570568070086146,1.2113842800691126,02/14/2017 08:49:21,8898.0,8919.0
25,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,743.36,23573.035912214276,249.11404782036325,0.9309,0.046545,0.0016185560061537,6.803748101277773e-05,15682255.251105828,1042736.3527785916,1758.2974830256562,116.91180096183334,2.796405060120224,02/14/2017 08:49:21,8898.0,8919.0
26,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95ZR,756.725,1992.887040625219,47.90085199266704,0.5438000000000001,0.0022,0.0015966637607773,6.756328106965223e-05,2300667.0574567323,123605.13844801777,257.9512341581716,13.85863195963872,0.8481271346704808,02/14/2017 08:49:21,8898.0,8919.0
27,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95NB,765.803,3958.069732832672,61.83800726808781,0.99808,7.000000000000001e-05,0.0015821788330543,6.73100164293175e-05,2512385.513912241,120662.886029825,281.68914832517555,13.528746051107188,0.8481271346704808,02/14/2017 08:49:21,8898.0,8919.0
28,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,778.224,37723.7606780471,425.6746737355476,0.9645,0.0022,0.0015628417466461,6.704696589393356e-05,25085427.579260524,1121716.3640695144,2812.582977829412,125.76705505880868,5.2304359242361365,02/14/2017 08:49:21,8898.0,8919.0
29,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,810.33,4119.207735424509,132.3834627159784,0.1109,0.001,0.0015152687987572,6.67554470403488e-05,24570626.491149142,1411002.2907587648,2754.8633805526565,158.2018489470529,2.0853694604389483,02/14/2017 08:49:21,8898.0,8919.0
30,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,812.581,946.5361971634776,105.51494357690498,0.0295,0.0008,0.0015120563277702,6.675318474723105e-05,21270172.07401653,2704535.702458601,2384.8157948219005,303.2330645205293,2.0853694604389483,02/14/2017 08:49:21,8898.0,8919.0
31,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,844.3,35.17502930801988,25.60370577316353,0.0125,0.0014,0.0014683706373672,6.691803227335459e-05,1920934.3650000757,1453933.3417998098,215.37553144972256,163.01528666888774,1.1840206894754464,02/14/2017 08:49:21,8898.0,8919.0
32,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,847.69,967.808903961784,473.8838547943202,0.0113999999999999,0.0006,0.0014638688948992,6.695388214930408e-05,58130805.62037611,28811340.73967533,6517.637136492444,3230.333079905296,1.1840206894754464,02/14/2017 08:49:21,8898.0,8919.0
33,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,849.929,6811.548493005537,475.847857211906,0.2045,0.0019,0.0014609125744119,6.697912446886715e-05,22853466.025583144,1941253.3855920392,2562.335018004613,217.65370395695024,1.1840206894754464,02/14/2017 08:49:21,8898.0,8919.0
34,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,89ZR,909.15,1245.8415677601613,40.99380881885902,0.9904,0.04952,0.0013872207056192,6.790750871872452e-05,908929.8902867928,74851.33013077368,101.9093945831139,8.392345569096724,0.9527154519251184,02/14/2017 08:49:21,8898.0,8919.0
35,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,912.8,296.2413352630067,28.610371151974228,0.0063,0.0008,0.001382918304076,6.796324420433473e-05,34082570.73419698,6024339.041283303,3821.34440343054,675.4500550827787,0.9527154519251184,02/14/2017 08:49:21,8898.0,8919.0
36,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,934.47,16298.087504168416,193.4881682616565,0.139,0.015,0.0013578324619599,6.823887510297863e-05,86556446.83579563,10377138.546795798,9704.725511357285,1163.486775063998,2.461951594165085,02/14/2017 08:49:21,8898.0,8919.0
37,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,1021.2,241.4486155543218,22.133041715597773,0.0101,0.0017,0.0012648416492007,6.801122318405695e-05,18944840.380664743,3963343.208367511,2124.099156930681,444.3708048399497,0.9662539899200622,02/14/2017 08:49:21,8898.0,8919.0
38,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97NB,1024.4,225.61040782338893,20.85181332949116,0.0109,0.0007,0.0012616461388656,6.795952455451093e-05,16444430.29336257,2325614.838525864,1843.752695746448,260.74838418274066,0.9662539899200622,02/14/2017 08:49:21,8898.0,8919.0
39,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,1091.349,14391.399162774314,203.24540705089024,0.485,0.015,0.0011991861089356,6.62691520845551e-05,24802671.07457446,1622506.35838137,2780.8802639953424,181.9157257967676,3.150640138589788,02/14/2017 08:49:21,8898.0,8919.0
40,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,1126.965,441.1105508280766,1260.6413109160633,0.00424,0.00019,0.001169008171053,6.488649847776623e-05,89204713.934755,255051203.1628168,10001.649729202263,28596.390084405964,1.8463008883916512,02/14/2017 08:49:21,8898.0,8919.0
41,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,90NB,1129.224,1392.9175177795885,1266.4019864432005,0.927,0.005,0.0011671580716769,6.479018893803904e-05,1290445.7475048054,1175951.363340338,144.68502606848364,131.84789363609576,1.8463008883916512,02/14/2017 08:49:21,8898.0,8919.0
42,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,1132.4,12.258299876453265,40.67961041520199,0.0024,0.0003,0.001164568780659,6.465335066803644e-05,4396201.788783561,14655229.232389156,492.90299235155976,1643.1471277485318,1.8463008883916512,02/14/2017 08:49:21,8898.0,8919.0
43,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,1147.97,457.4810098116618,22.686356393892797,0.0262,0.001,0.0011520457182935,6.395547653676741e-05,15192380.469626108,1455910.2859529385,1703.3726280553994,163.23694202858374,1.017700464850497,02/14/2017 08:49:21,8898.0,8919.0
44,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,1200.231,5231.535665260719,89.81305374633985,0.1997,0.001,0.0011119734857979,6.162610455199716e-05,23614592.524262886,1413404.0229801144,2647.672667817344,158.47113162687685,1.657121163112553,02/14/2017 08:49:21,8898.0,8919.0
45,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,91Y,1204.8,96.52494079223584,16.977005967402473,0.0026,0.00013,0.0011086065201106,6.145786965681008e-05,33567000.10601571,7266909.2769433055,3763.538525172745,814.767269530587,1.657121163112553,02/14/2017 08:49:21,8898.0,8919.0
46,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,1276.07,139.3969951939308,19.656851894784825,0.0094,0.0006,0.0010586840773247,6.15316273275328e-05,14040511.83504656,2608318.477465182,1574.224894612239,292.44517069908983,1.748562968440317,02/14/2017 08:49:21,8898.0,8919.0
47,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,1362.68,194.92562601118823,22.72591482480872,0.0102,0.001,0.0010039169556774,7.639735542670714e-05,19080719.14541972,3524804.485896358,2139.3339102387845,395.2017587057246,1.0507764539915276,02/14/2017 08:49:21,8898.0,8919.0
48,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,24NA,1368.626,220.8881694831966,23.931019001649823,0.999936,1.5e-05,0.0010003702005716,7.826885478925491e-05,221341.71372173127,33117.194848078136,24.81687562750659,3.71310627290931,1.0507764539915276,02/14/2017 08:49:21,8898.0,8919.0
49,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,1405.4,25.64728259747147,8.945383996231609,0.048,0.005,0.0009790241280886,9.240949285365558e-05,547054.3643523594,232354.16528709975,61.335840828832765,26.051593820731,0.8440159733681231,02/14/2017 08:49:21,8898.0,8919.0
50,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,1441.129,101.0434792868403,16.598038812291602,0.00444,0.00019,0.0009592181012363,0.0001102532153601,23781087.93744342,5418892.274047953,2666.340165651241,607.567246781921,0.952636831681424,02/14/2017 08:49:21,8898.0,8919.0
51,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,40K,1460.82,57.22043969448329,13.73889894889515,0.1066,0.0017,0.0009486731439739,0.0001217394779108,567154.186512772,171884.64227077743,63.58943676564324,19.271739238791056,1.025849740240029,02/14/2017 08:49:21,8898.0,8919.0
52,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,1497.807,653.6093120611602,37.82243549259487,0.0327999999999999,0.0007,0.0009295374505576,0.0001463474098995,21488260.38170293,3729418.799397517,2409.2678979373163,418.14315499467614,1.067480453392626,02/14/2017 08:49:21,8898.0,8919.0
53,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,89NB,1627.2,46.226026716227146,9.550910560618822,0.035,0.0017499999999999,0.0008687655607867,0.0002618115212144,1523841.1166755822,605024.3351391254,170.85335986944526,67.83544513276436,1.082291047700647,02/14/2017 08:49:21,8898.0,8919.0
54,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,89ZR,1713.0,30.86649202069352,8.302165827300636,0.00745,0.00013,0.0008330410953179,0.0003626859715019,4985266.023163902,2705852.346893862,558.9489879093959,303.3806869485214,1.2695568823526535,02/14/2017 08:49:21,8898.0,8919.0
55,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,1750.24,168.49792140664633,14.13630707048724,0.0109,0.001,0.0008185192109543,0.00041240726399,18930537.074685693,9931777.3475408,2122.495467505964,1113.5527915170758,1.000253411053987,02/14/2017 08:49:21,8898.0,8919.0
56,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,89NB,1833.4,23.607436840096117,9.271957853806938,0.033,0.0069999999999999,0.0007880169732355,0.0005357210310379,909961.6449970253,763385.0680555917,102.02507512019568,85.59088104670833,1.047529299348346,02/14/2017 08:49:21,8898.0,8919.0
57,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,1847.3,88.26092156608918,14.363129047868222,0.0036,0.0004,0.0007831607068432,0.0005579470161616,31378980.53850595,23433913.424271088,3518.217349311128,2627.414892282889,1.047529299348346,02/14/2017 08:49:21,8898.0,8919.0
58,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,1851.61,44.73900550824646,11.65989893163189,0.0031,0.0003,0.0007816682864394,0.0005649309105285,18506568.644793924,14595230.697152488,2074.960045385573,1636.4200804072752,1.047529299348346,02/14/2017 08:49:21,8898.0,8919.0
59,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,90NB,2186.242,223.11096575410687,12.714943500930806,0.1796,0.0017,0.0006823080937943,0.00122915693728,1824978.7974336625,3291601.250721706,204.61697470945876,369.0549670054609,0.9305768468908222,02/14/2017 08:49:21,8898.0,8919.0
60,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,90NB,2318.959,779.2080881885875,33.893107684695465,0.8200000000000001,0.003,0.0006503260339043,0.0015490644820438,1464644.4893877497,3489736.0624095723,164.21622260205734,391.26988030155536,1.915438019181073,02/14/2017 08:49:21,8898.0,8919.0
61,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,89NB,2572.3,2.674882801289913e-11,0.6195186875216583,0.027,0.006,0.0005978972516348,0.0022204052210742,1.6608797865650815e-06,38466.95881568032,1.8621816196491549e-10,4.312922840641364,0.9289285714280534,02/14/2017 08:49:21,8898.0,8919.0
62,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,24NA,2754.007,85.91613781534022,6.931589082895199,0.99855,5e-05,0.0005658689751977,0.0027259905935407,152409.7704161687,734498.6901384323,17.088212850786938,82.35213478399287,0.9391492903352492,02/14/2017 08:49:21,8898.0,8919.0
63,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,89NB,3092.7,6.192059708441438e-17,0.6261329816616875,0.03,0.0069999999999999,0.0005156059803694,0.0036629582439349,4.0125429796534914e-12,40574.30997428945,4.498870926845489e-16,4.549199458940402,2.345,02/14/2017 08:49:21,8898.0,8919.0
0,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,132.716,19568.607894831228,243.00327092374985,0.0412999999999999,0.0004,0.005808631395323,0.0024103275160295,85213778.07975452,35390683.16165502,43365.79037137634,18010.525782012734,1.5320873968680189,02/15/2017 10:39:20,1881.0,1965.0
1,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,141.178,331186.1578170657,6543.973502450703,0.668,0.0069999999999999,0.0057414007394762,0.0023603067022246,90209362.2678964,37140508.00723936,45908.07240096509,18901.02188663581,137.2656229991656,02/15/2017 10:39:20,1881.0,1965.0
2,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,95NBm,235.69,1654.80500174936,181.21886155944836,0.248,0.008,0.00415966068346,0.000443212636353,1675756.8291374615,264909.6529061085,852.8024575763163,134.81407272575495,1.2727869463867352,02/15/2017 10:39:20,1881.0,1965.0
3,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,371.307,4931.310633810397,121.26189610343845,0.018,0.0007,0.0027963186101192,0.0001631700189535,102347434.66528907,7743808.237238667,52085.20848106314,3940.869331928074,1.06383228513658,02/15/2017 10:39:20,1881.0,1965.0
4,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,87Ym,380.79,12528.949628757317,186.3344541694059,0.7805,0.039025,0.0027379101476486,0.000157173380249,6124862.219285164,478229.2985180016,3116.978228643849,243.37368881323235,1.710843087999378,02/15/2017 10:39:20,1881.0,1965.0
5,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,87Y,388.5276,19133.65300999341,210.4178354476702,0.8220000000000001,0.0411,0.0026924551401296,0.0001526052887821,9031322.67576071,692867.6873701321,4596.09296476372,352.60442105350234,1.710843087999378,02/15/2017 10:39:20,1881.0,1965.0
6,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,92Y,448.5,52.20961766032251,115.28020035899247,0.023,0.003,0.0023948359373282,0.0001242946765689,990194.8638999272,2195072.3934347844,503.9159612722276,1117.085187498618,1.6118680238221843,02/15/2017 10:39:20,1881.0,1965.0
7,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,460.04,1094.9815449911755,103.0290542280553,0.2662,0.0019,0.0023466384315925,0.0001199171760658,1831160.1501644824,204146.8175075106,931.888117132052,103.89151018193924,1.5162466342032976,02/15/2017 10:39:20,1881.0,1965.0
8,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,87Y,484.805,17947.723766243827,171.50076309370445,0.898,0.009,0.0022509822160749,0.000111331790838,9275444.58889641,481402.2949910474,4720.328035061787,244.98844528806487,1.37007779491625,02/15/2017 10:39:20,1881.0,1965.0
9,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,92Y,561.1,271.8182357197076,84.84820912438033,0.024,0.003,0.0020084294568565,9.05970241617466e-05,5890938.981942815,2030252.5806239997,2997.9333241439263,1033.2074201648852,1.128724160394336,02/15/2017 10:39:20,1881.0,1965.0
10,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,568.871,1339.942225601475,81.45713809568137,0.58,0.003,0.0019872133407506,8.89086928277548e-05,1214471.5479008288,97690.38075522952,618.0516783210325,49.71520649121095,1.128724160394336,02/15/2017 10:39:20,1881.0,1965.0
11,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,95NB,765.803,1432.7498345356414,76.16207384728881,0.99808,7.000000000000001e-05,0.0015821788330543,6.73100164293175e-05,947814.182638122,69220.33670329898,482.3481845486626,35.22663445460508,1.228134925966084,02/15/2017 10:39:20,1881.0,1965.0
12,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,778.224,1977.7075072028083,79.28006674663635,0.9645,0.0022,0.0015628417466461,6.704696589393356e-05,1370624.8000897048,86232.47944315728,697.5189822339464,43.88421345707749,1.228071743892554,02/15/2017 10:39:20,1881.0,1965.0
13,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,827.74,1446.8294451231568,68.392970947669,0.01107,0.00017,0.0014908173554193,6.678958991378297e-05,91583879.64749338,6584261.548891407,46607.57233969129,3350.769236077052,1.0998767047546751,02/15/2017 10:39:20,1881.0,1965.0
14,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,92Y,844.3,67.32803701886733,53.27195214337976,0.0125,0.0014,0.0014683706373672,6.691803227335459e-05,3831986.825581564,3102532.853933985,1950.12052192446,1578.8971266839617,0.8151435787181112,02/15/2017 10:39:20,1881.0,1965.0
15,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,849.929,419.3345311478064,51.81717282138554,0.2045,0.0019,0.0014609125744119,6.697912446886715e-05,1466279.7830233695,206545.63518428963,746.1983628617658,105.11228253653418,0.8151435787181112,02/15/2017 10:39:20,1881.0,1965.0
16,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,890.64,2139.899605357773,60.74524785031909,0.018,0.0004,0.0014093935271891,6.759472953859469e-05,88117543.19606736,5619616.222665375,44843.53343311316,2859.855584053626,0.6182642003754661,02/15/2017 10:39:20,1881.0,1965.0
17,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89Ym,908.96,128845.27682426864,1643.3089738362112,0.9916,0.04958,0.0013874452830127,6.790454397124139e-05,97834015.53405066,6963254.698539465,49788.30307076369,3543.641067959016,22.44481974358932,02/15/2017 10:39:20,1881.0,1965.0
18,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,92Y,934.47,4586.181209190378,80.6155154788566,0.139,0.015,0.0013578324619599,6.823887510297863e-05,25384229.30554048,3077467.892622833,12918.182852692356,1566.1414211821034,0.9246595725347396,02/15/2017 10:39:20,1881.0,1965.0
19,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1051.53,214.3615582004421,32.7969693524086,0.00213,8e-05,0.0012353586355392,6.742212641049102e-05,85103614.47040534,15333493.36951276,43309.72746585513,7803.304513746952,1.1346576646904076,02/15/2017 10:39:20,1881.0,1965.0
20,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,1091.349,954.5026317911394,38.116618464202986,0.485,0.015,0.0011991861089356,6.62691520845551e-05,1714441.069227865,139837.28111398843,872.4890937546387,71.16401074503229,0.7237712334698951,02/15/2017 10:39:20,1881.0,1965.0
21,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89NB,1127.0,2484.8350418961318,1475.589020007307,0.021,0.005,0.0011689794502048,6.488501249184827e-05,105741423.04634504,67939668.24699296,53812.42903121885,34574.89478218471,8.676946272659213,02/15/2017 10:39:20,1881.0,1965.0
22,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1129.224,91915.30158855008,1695.308173360658,0.927,0.005,0.0011671580716769,6.479018893803904e-05,88746689.9281565,5221474.39812841,45163.70988710255,2657.2388794546614,8.676946272659213,02/15/2017 10:39:20,1881.0,1965.0
23,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,1200.231,360.2442465801451,41.10886219662692,0.1997,0.001,0.0011119734857979,6.162610455199716e-05,1694721.4090212074,232950.98694145976,862.45364326779,118.55012058089557,1.0527836217123685,02/15/2017 10:39:20,1881.0,1965.0
24,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1270.396,1385.8568814533278,46.42366362294598,0.01296,0.00025,0.0010624880519936,6.124585965316957e-05,105138816.80311184,7824631.123057993,53505.75918733428,3982.000571530785,0.9824257213475202,02/15/2017 10:39:20,1881.0,1965.0
25,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,92Y,1405.4,85.6089014907483,32.193820720337214,0.048,0.005,0.0009790241280886,9.240949285365558e-05,1903084.4075482916,791234.4238535564,968.4907926454408,402.6638289331076,1.29808455442438,02/15/2017 10:39:20,1881.0,1965.0
26,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1470.528,435.3684206910079,37.14409924476684,0.00459,0.00016,0.0009435672901063,0.0001278203214595,105013496.99752472,17926783.140917882,53441.98320484718,9123.044855428949,0.7704552404534767,02/15/2017 10:39:20,1881.0,1965.0
27,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89NB,1511.4,21.587895119500207,28.20882286958745,0.019,0.004,0.0009227158400829,0.0001563570521329,1286359.8653389786,1738639.5301411268,654.6360637857398,884.8038321328889,1.2484223147436733,02/15/2017 10:39:20,1881.0,1965.0
28,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1575.035,403.1342327795833,34.614020742704746,0.00517,0.00016,0.0008921878926686,0.0002098948801704,91301217.56362928,23483636.835627224,46463.72395095638,11950.960221693244,0.737322215006797,02/15/2017 10:39:20,1881.0,1965.0
29,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1611.76,1725.0385087074178,53.34312735348412,0.0237999999999999,0.0007,0.0008755563269149,0.0002456996637743,86479168.63467626,24635064.44899942,44009.7550303696,12536.92847277324,1.0244791298391505,02/15/2017 10:39:20,1881.0,1965.0
30,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89NB,1627.2,38.28565940999542,27.439560196236112,0.035,0.0017499999999999,0.0008687655607867,0.0002618115212144,1315343.7025160035,1046591.2619314078,669.3861081506379,532.6164182857037,1.0244791298391505,02/15/2017 10:39:20,1881.0,1965.0
31,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1658.1,346.4325539371474,37.564598666733175,0.00335,0.00015,0.0008555169645091,0.0002959292178663,126275478.18845296,46619546.17864627,64262.329866897184,23724.95988735179,0.9487846441428446,02/15/2017 10:39:20,1881.0,1965.0
32,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1716.27,784.7446739234033,83.32000036970695,0.005,0.00016,0.0008317432370754,0.0003669095412174,197125520.62486127,89939767.60483168,100318.33110679964,45770.87409915098,2.5378606626411124,02/15/2017 10:39:20,1881.0,1965.0
33,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89NB,1833.4,170.10544810508716,54.04572614631419,0.033,0.0069999999999999,0.0007880169732355,0.0005357210310379,6833488.544027682,5354570.223125595,3477.602312482281,2724.972123728038,1.223637329490794,02/15/2017 10:39:20,1881.0,1965.0
34,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1843.342,482.2183568510073,46.83397894487492,0.0068899999999999,0.00016,0.0007845367880193,0.0005515718872856,93193358.48643094,66313534.7540491,47426.64554016842,33747.34593081379,1.223637329490794,02/15/2017 10:39:20,1881.0,1965.0
35,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1913.194,938.1749219762746,57.86012240200386,0.0128,0.00017,0.0007610082945691,0.000669414160003,100613954.55285172,88792273.3124126,51203.03030679477,45186.907538123465,1.251503057228792,02/15/2017 10:39:20,1881.0,1965.0
36,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,1984.54,484.406898690467,59.474323861814426,0.00681,0.00025,0.0007385270250299,0.0008010917441096,100616817.06437697,109994671.30318,51204.48705566257,55976.93196090586,1.3400186047139735,02/15/2017 10:39:20,1881.0,1965.0
37,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,2186.242,10666.795526218022,185.1900546352535,0.1796,0.0017,0.0006823080937943,0.00122915693728,90932864.86168046,163824979.03674158,46276.267105180894,83371.49060393973,3.233891916217526,02/15/2017 10:39:20,1881.0,1965.0
38,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,2222.34,378.7758698415731,25.6379731189478,0.00623,0.00025,0.0006732555135482,0.0013134820813657,94338311.32178582,184261929.8223931,48009.3187388223,93771.97446432218,0.9783319732301232,02/15/2017 10:39:20,1881.0,1965.0
39,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,2318.959,45559.6473962217,833.2302664418814,0.8200000000000001,0.003,0.0006503260339043,0.0015490644820438,89250184.16868365,212599202.0181174,45419.941052765214,108192.9781262684,16.62209178164647,02/15/2017 10:39:20,1881.0,1965.0
40,../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89NB,2572.3,4.720740619159727,3.198054455028562,0.027,0.006,0.0005978972516348,0.0022204052210742,305487.5930716256,1163729.104297488,155.46442395502572,592.2285518053374,1.6674525819952684,02/15/2017 10:39:20,1881.0,1965.0
