,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
8,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,48V,2240.396,1069.2697307254234,38.09878434486442,0.02333,0.00013,0.0006392652870722,0.0011464762911935,71815083.06227061,128839940.74287435,8547.379559898907,15334.437127216655,1.439947692164073,03/06/2017 14:41:00,8388.0,8402.0
0,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,46SC,889.277,5113.354232067713,70.81003794487076,0.99984,1e-05,0.0014052913342337,1.857228707597064e-05,3642498.1720631607,86350.80008998365,363.5953455842644,8.619564792372095,0.7732776112439862,03/06/2017 17:02:34,10009.0,10018.0
1,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48V,928.327,442.6395351165946,54.26739163641251,0.00783,3e-05,0.0013573650899793,1.840712832443424e-05,41685220.36892747,5512607.400171656,4161.0321789706,550.2702535607563,1.5121626070276704,03/06/2017 17:02:34,10009.0,10018.0
2,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48V,944.13,4254.950301301377,92.4937900971548,0.0787,7.000000000000001e-05,0.0013386895794177,1.839713284274336e-05,40423155.732591,1210812.936946614,4035.052478797265,120.86373896452524,1.5121626070276704,03/06/2017 17:02:34,10009.0,10018.0
3,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48V,983.525,51093.58487043889,5936.069438014101,0.9998,0.0004,0.0012938551756704,1.8487060460568587e-05,39532830.76930579,4630872.085731873,3946.179953015152,462.2551493044393,9.229850665744385,03/06/2017 17:02:34,10009.0,10018.0
4,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48SC,983.526,3431.490267195191,5916.714012722245,1.001,0.006,0.0012938540679945,1.84870692878576e-05,2651879.196901557,4572885.848571929,264.7114390997761,456.4669443573497,9.229850665744385,03/06/2017 17:02:34,10009.0,10018.0
5,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48SC,1037.522,101.21175402385796,40.91514075307104,0.976,0.0069999999999999,0.0012364611012535,1.8775588693333653e-05,83944.26167642303,34973.91060613806,8.379343349613,3.491107067891601,1.1889954020425324,03/06/2017 17:02:34,10009.0,10018.0
6,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,46SC,1120.545,3966.05804592712,78.9144954810717,0.99987,1e-05,0.0011590903767389,1.9156806029998213e-05,3425220.747645874,103960.11758326631,341.90664280753384,10.377332559719138,1.170963237851881,03/06/2017 17:02:34,10009.0,10018.0
7,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48V,1312.106,38238.46028782143,4003.713777326237,0.982,0.003,0.001014917427149,2.3193624252388158e-05,38401530.80977674,4121796.85759981,3833.253225172364,411.4390953882821,5.395151614774676,03/06/2017 17:02:34,10009.0,10018.0
8,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48SC,1312.12,4680.009907181619,4003.253397738471,1.001,0.0069999999999999,0.0010149081854001,2.319477241009158e-05,4610799.92991071,3946166.3848724095,460.2515402186774,393.9076047986036,5.395151614774676,03/06/2017 17:02:34,10009.0,10018.0
9,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/CU060317_Ti03_18cm_30MeV.Spe,48V,2240.396,572.4271425624929,25.27187296574199,0.02333,0.00013,0.0006392652870722,0.0011464762911935,38416225.79603447,68936643.25612922,3834.720083453232,6881.27802516762,1.285526421448382,03/06/2017 17:02:34,10009.0,10018.0
